time,stn,rre150m0,year,month,precip_annual,cluster_pca_h,precip_cluster_mean_monthly,precip_cluster_mean_annual
2001-11-01,SAE,363.1,2001,11,3553.1,1,228.72500000000002,2311.925
2001-12-01,SAE,295.4,2001,12,3553.1,1,159.925,2311.925
2002-01-01,SAE,78.6,2002,1,3234.8,1,50.775,2632.3
2002-02-01,SAE,362.5,2002,2,3234.8,1,255.2,2632.3
2002-03-01,SAE,226.1,2002,3,3234.8,1,217.975,2632.3
2002-04-01,SAE,174.2,2002,4,3234.8,1,108.05,2632.3
2002-05-01,SAE,109.2,2002,5,3234.8,1,316.3,2632.3
2002-06-01,SAE,238.3,2002,6,3234.8,1,182,2632.3
2002-07-01,SAE,304.7,2002,7,3234.8,1,196.625,2632.3
2002-08-01,SAE,494.7,2002,8,3234.8,1,259.475,2632.3
2002-09-01,SAE,217.2,2002,9,3234.8,1,158.7,2632.3
2002-10-01,SAE,322.1,2002,10,3234.8,1,171.5,2632.3
2002-11-01,SAE,442.1,2002,11,3234.8,1,540.85,2632.3
2002-12-01,SAE,265.1,2002,12,3234.8,1,174.85,2632.3
2003-01-01,SAE,284.8,2003,1,2219.5,1,228.625,1686.45
2003-02-01,SAE,87.8,2003,2,2219.5,1,116.725,1686.45
2003-03-01,SAE,83.4,2003,3,2219.5,1,56.8,1686.45
2003-04-01,SAE,182.2,2003,4,2219.5,1,142.025,1686.45
2003-05-01,SAE,250,2003,5,2219.5,1,131.675,1686.45
2003-06-01,SAE,149.6,2003,6,2219.5,1,85.525,1686.45
2003-07-01,SAE,240.4,2003,7,2219.5,1,147.025,1686.45
2003-08-01,SAE,105.4,2003,8,2219.5,1,78.125,1686.45
2003-09-01,SAE,119.9,2003,9,2219.5,1,79.5,1686.45
2003-10-01,SAE,414.7,2003,10,2219.5,1,297.225,1686.45
2003-11-01,SAE,118.8,2003,11,2219.5,1,131.8,1686.45
2003-12-01,SAE,182.5,2003,12,2219.5,1,191.4,1686.45
2004-01-01,SAE,480.9,2004,1,2432.1,1,383.375,1884.175
2004-02-01,SAE,176.8,2004,2,2432.1,1,122.4,1884.175
2004-03-01,SAE,92.3,2004,3,2432.1,1,91.125,1884.175
2004-04-01,SAE,149,2004,4,2432.1,1,148.75,1884.175
2004-05-01,SAE,185.6,2004,5,2432.1,1,156.525,1884.175
2004-06-01,SAE,219.6,2004,6,2432.1,1,152.975,1884.175
2004-07-01,SAE,241.4,2004,7,2432.1,1,123.25,1884.175
2004-08-01,SAE,252.2,2004,8,2432.1,1,176.625,1884.175
2004-09-01,SAE,199.9,2004,9,2432.1,1,115.2,1884.175
2004-10-01,SAE,132.5,2004,10,2432.1,1,154.725,1884.175
2004-11-01,SAE,141.4,2004,11,2432.1,1,138.425,1884.175
2004-12-01,SAE,160.5,2004,12,2432.1,1,120.8,1884.175
2005-01-01,SAE,322,2005,1,2657.5,1,255.675,1926.875
2005-02-01,SAE,200,2005,2,2657.5,1,174.125,1926.875
2005-03-01,SAE,145,2005,3,2657.5,1,80.75,1926.875
2005-04-01,SAE,215.7,2005,4,2657.5,1,208.65,1926.875
2005-05-01,SAE,289.6,2005,5,2657.5,1,194.95,1926.875
2005-06-01,SAE,172.9,2005,6,2657.5,1,115.95,1926.875
2005-07-01,SAE,264.1,2005,7,2657.5,1,151.85,1926.875
2005-08-01,SAE,433.4,2005,8,2657.5,1,307.05,1926.875
2005-09-01,SAE,150.7,2005,9,2657.5,1,91.975,1926.875
2005-10-01,SAE,131.7,2005,10,2657.5,1,99.75,1926.875
2005-11-01,SAE,60.6,2005,11,2657.5,1,49.15,1926.875
2005-12-01,SAE,271.8,2005,12,2657.5,1,197,1926.875
2006-01-01,SAE,136.4,2006,1,2850.5,1,90.65,1840.775
2006-02-01,SAE,193.3,2006,2,2850.5,1,129.375,1840.775
2006-03-01,SAE,483.2,2006,3,2850.5,1,296.125,1840.775
2006-04-01,SAE,239,2006,4,2850.5,1,162.85,1840.775
2006-05-01,SAE,405.6,2006,5,2850.5,1,247.97500000000002,1840.775
2006-06-01,SAE,114,2006,6,2850.5,1,92.8,1840.775
2006-07-01,SAE,140.8,2006,7,2850.5,1,77.575,1840.775
2006-08-01,SAE,490.6,2006,8,2850.5,1,280.95,1840.775
2006-09-01,SAE,230.2,2006,9,2850.5,1,149.575,1840.775
2006-10-01,SAE,141,2006,10,2850.5,1,85.1,1840.775
2006-11-01,SAE,164.5,2006,11,2850.5,1,104.2,1840.775
2006-12-01,SAE,111.9,2006,12,2850.5,1,123.6,1840.775
2007-01-01,SAE,432.8,2007,1,3095.8,1,241.925,2244.2000000000003
2007-02-01,SAE,294.1,2007,2,3095.8,1,188.85000000000002,2244.2000000000003
2007-03-01,SAE,78.3,2007,3,3095.8,1,131.9,2244.2000000000003
2007-04-01,SAE,11.6,2007,4,3095.8,1,17.925,2244.2000000000003
2007-05-01,SAE,356.7,2007,5,3095.8,1,314.45,2244.2000000000003
2007-06-01,SAE,298.2,2007,6,3095.8,1,215.4,2244.2000000000003
2007-07-01,SAE,377.2,2007,7,3095.8,1,228.775,2244.2000000000003
2007-08-01,SAE,282.3,2007,8,3095.8,1,231.5,2244.2000000000003
2007-09-01,SAE,174.1,2007,9,3095.8,1,124.075,2244.2000000000003
2007-10-01,SAE,46.6,2007,10,3095.8,1,43.25,2244.2000000000003
2007-11-01,SAE,372.8,2007,11,3095.8,1,237.925,2244.2000000000003
2007-12-01,SAE,371.1,2007,12,3095.8,1,268.225,2244.2000000000003
2008-01-01,SAE,173.2,2008,1,2560.1,1,174.25,2080.5
2008-02-01,SAE,161.8,2008,2,2560.1,1,74.25,2080.5
2008-03-01,SAE,518.7,2008,3,2560.1,1,300.475,2080.5
2008-04-01,SAE,401.9,2008,4,2560.1,1,265.275,2080.5
2008-05-01,SAE,51,2008,5,2560.1,1,100.825,2080.5
2008-06-01,SAE,114.9,2008,6,2560.1,1,116.5,2080.5
2008-07-01,SAE,262.2,2008,7,2560.1,1,180.575,2080.5
2008-08-01,SAE,208,2008,8,2560.1,1,161.6,2080.5
2008-09-01,SAE,139,2008,9,2560.1,1,168.475,2080.5
2008-10-01,SAE,147.5,2008,10,2560.1,1,168.675,2080.5
2008-11-01,SAE,147.1,2008,11,2560.1,1,209.975,2080.5
2008-12-01,SAE,234.8,2008,12,2560.1,1,159.625,2080.5
2009-01-01,SAE,90.6,2009,1,2467.2,1,68.675,1801.9
2009-02-01,SAE,268.7,2009,2,2467.2,1,236.9,1801.9
2009-03-01,SAE,322.9,2009,3,2467.2,1,315.475,1801.9
2009-04-01,SAE,24.4,2009,4,2467.2,1,98.725,1801.9
2009-05-01,SAE,130.1,2009,5,2467.2,1,81.75,1801.9
2009-06-01,SAE,278.8,2009,6,2467.2,1,132.4,1801.9
2009-07-01,SAE,367.1,2009,7,2467.2,1,182.975,1801.9
2009-08-01,SAE,136.9,2009,8,2467.2,1,92.075,1801.9
2009-09-01,SAE,174.5,2009,9,2467.2,1,88.15,1801.9
2009-10-01,SAE,201.3,2009,10,2467.2,1,121.225,1801.9
2009-11-01,SAE,208.7,2009,11,2467.2,1,194.725,1801.9
